Adobe After Effects 8.0 Keyframe Data

	Units Per Second	24
	Source Width	640
	Source Height	480
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Effects	3D Point Control #1	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	116	264.5228	112.64315	119.72249
	117	257.9547	109.40799	120.66014
	118	250.94522	107.983795	121.30036
	119	243.5683	107.24208	122.1593
	120	243.28201	108.643555	122.72771
	121	243.98938	111.753815	123.43631
	122	244.96397	118.73989	124.09437
	123	249.1609	132.79614	124.63676
	124	249.80646	140.99467	124.67009
	125	251.82376	150.02924	124.23706
	126	253.92505	159.18445	123.696266
	127	257.4043	176.14133	122.57515
	128	260.04718	184.5459	121.495605
	129	261.8473	191.36931	120.60412
	130	261.8259	195.84204	119.40797
	131	257.85037	200.05502	117.05146
	132	257.25467	198.9034	115.80292
	133	258.37662	197.5654	114.528824
	134	260.17648	194.70456	113.41641
	135	263.8346	189.27156	110.967064
	136	264.2089	185.6777	109.80898
	137	265.93796	182.78253	108.932915
	138	267.3967	180.487	108.39014
	139	270.91492	177.19325	107.833755
	140	273.98627	177.22838	107.76397
	141	275.2076	177.19377	107.88172
	142	276.399	178.56717	108.06491
	143	279.49286	180.58499	109.16585
	144	280.18994	182.89954	109.982506
	145	283.16785	184.50635	110.5402
	146	285.8309	186.57426	111.32037
	147	293.00845	186.5311	113.14284
	148	295.59195	185.04611	113.94562
	149	299.80762	183.63672	114.74764
	150	301.8462	182.32428	115.64888
	151	303.97916	180.46432	116.862335
	152	304.36954	180.22595	117.35668
	153	304.57013	180.13309	117.65405
	154	304.19968	180.01688	117.90358
	155	302.67798	181.27823	118.25172
	156	301.08765	182.42477	118.2513
	157	299.23135	182.93692	118.37815
	158	297.7027	181.67235	118.51358
	159	296.6795	180.69453	118.567894

Effects	3D Point Control #6	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	0	334.73523	151.26569	123.152306
	1	339.65735	165.23352	122.310555
	2	342.91043	196.61995	120.49376
	3	340.74896	214.71417	119.63742
	4	339.71155	232.16982	119.168236
	5	335.27087	248.7459	119.03112
	6	326.4654	270.22626	119.54528
	7	320.61313	278.2547	119.50072
	8	315.1301	282.98093	119.63668
	9	310.79135	285.9937	119.82301
	10	303.40085	284.12756	120.037445
	11	302.15024	280.36542	120.2106
	12	301.98254	276.78418	120.464005
	13	300.86423	269.44678	121.002174
	14	304.21216	256.47162	122.51017
	15	312.09665	247.6633	122.070984
	16	321.43658	235.75763	122.429276
	17	336.17093	221.37054	122.43054
	18	347.55444	177.12581	122.99558
	19	347.56384	158.15164	123.306015
	20	348.07788	138.52968	123.78403
	21	344.60004	121.342575	123.27995
	22	331.5694	92.8571	123.012665
	23	323.2425	81.20125	122.179344
	24	316.48364	73.93594	121.57654
	25	308.62845	67.55031	121.44894
	26	298.7638	61.49756	120.446075
	27	295.12726	63.030487	120.38199
	28	291.5139	65.97464	119.79139
	29	289.37695	71.110275	118.991516
	30	286.73865	78.398834	118.293884
	31	291.9406	98.81944	117.517914
	32	297.6704	110.57454	116.7572
	33	305.7175	124.9035	115.51065
	34	315.10715	143.50684	114.36303
	35	330.4568	187.14737	112.561035
	36	333.60565	207.84174	112.348915
	37	332.86923	225.59181	112.662056
	38	328.3874	249.71295	115.22662
	39	324.08554	257.10013	116.35673
	40	319.39703	261.82376	117.5419
	41	314.32162	265.9117	118.87753
	42	305.35907	268.55286	121.96469
	43	301.77902	267.6801	123.45239
	44	299.36362	267.19284	125.29051
	45	297.22394	266.12762	126.815094
	46	295.98718	262.5389	127.96237
	47	296.05457	250.1158	128.89273
	48	299.83066	240.86942	128.78506
	49	301.763	233.62926	128.7719
	50	304.84256	212.10818	127.70458
	51	311.73126	194.2381	126.504326
	52	315.74445	176.49733	125.38421
	53	317.5756	158.96608	124.482155
	54	310.79144	121.27649	123.962364
	55	306.1112	104.69092	123.65642
	56	298.48016	89.245926	123.08032
	57	290.61398	77.7778	122.48046
	58	282.70322	71.95497	122.07222
	59	271.5747	68.008606	120.834694
	60	268.26807	71.49094	120.50142
	61	267.37112	78.14656	119.89659
	62	270.0484	86.724686	119.24939
	63	285.76947	111.784134	118.31269
	64	295.82837	126.417946	117.718445
	65	305.95505	144.992	117.43419
	66	325.70602	188.96925	116.31658
	67	331.4644	211.54617	116.00918
	68	331.8731	230.23431	115.70776
	69	330.10706	249.20088	116.01567
	70	325.47824	263.0886	116.81483
	71	310.2549	277.19937	118.56751
	72	302.99472	280.6588	118.994675
	73	295.18713	282.10132	119.01561
	74	286.20105	282.2889	118.84573
	75	271.81305	270.3961	120.52292
	76	268.22064	266.1073	120.86655
	77	267.1533	262.79114	121.36629
	78	268.90405	254.63754	122.349106
	79	271.2043	251.41284	122.74026
	80	274.26154	248.64566	122.871574
	81	277.71967	243.0477	122.94625
	82	283.51825	233.01112	122.165764
	83	296.98663	214.4984	120.66338
	84	302.91183	199.32695	120.28625
	85	306.36993	183.40178	120.53633
	86	311.36752	166.76056	120.956764
	87	311.8784	136.38498	122.25414
	88	310.2958	121.99007	122.99158
	89	308.14136	110.81552	123.58432
	90	305.051	102.96924	124.11825
	91	301.31464	88.443436	124.528206
	92	300.99747	86.15866	124.67233
	93	300.86615	85.20265	125.15292
	94	301.81677	89.32243	125.49521
	95	314.0643	108.20439	126.45246
	96	323.83725	121.91384	126.177086
	97	331.95218	138.92107	125.48125
	98	339.4876	155.5758	124.341644
	99	347.70233	197.88766	121.33992
	100	347.09973	219.73866	120.29177
	101	341.53113	240.96094	120.18589
	102	331.01904	256.69153	119.597305
	103	304.4494	274.4308	119.11948
	104	295.01453	274.7625	118.13282
	105	286.4778	274.84744	117.19148
	106	277.63794	274.13702	115.904366
	107	259.17505	262.45868	112.7101
	108	252.04694	253.47038	111.80073
	109	247.95105	244.56586	111.663345
	110	247.04587	235.41388	111.941734
	111	254.12552	220.22198	112.25351
	112	260.67334	212.68066	112.1105
	113	270.76593	204.7896	112.09746
	114	284.3751	193.4725	112.622284
	115	299.89682	169.49469	113.40521
	116	305.69437	152.51859	115.023636
	117	307.15262	136.23666	116.39395
	118	306.34628	124.2353	117.5177
	119	305.22623	107.55986	120.38534
	120	305.9874	103.51993	121.19951
	121	306.50616	102.28624	121.75038
	122	306.8378	104.068344	122.56476
	123	312.138	116.292114	123.28595
	124	313.9746	128.62805	123.710236
	125	317.84155	145.45895	124.662224
	126	319.79248	166.05164	125.60537
	127	314.55032	209.90291	125.47247
	128	306.99945	231.76259	124.4996
	129	299.13174	248.62596	122.97367
	130	287.20013	261.1244	121.050514
	131	266.54752	271.88788	115.02564
	132	256.94495	269.81592	111.79979
	133	242.73883	263.2089	108.67841
	134	229.45227	253.69504	106.65122
	135	210.3523	234.8083	104.35802
	136	204.88516	226.82042	103.93689
	137	203.22441	221.71849	103.6561
	138	202.75987	217.52835	103.22703
	139	207.15173	215.93925	102.64363
	140	210.9688	217.50253	102.47173
	141	217.04037	222.10965	102.32823
	142	224.41122	228.39673	102.33618
	143	247.4866	242.37573	103.76413
	144	259.25916	249.4073	105.244446
	145	270.1459	254.02417	106.89994
	146	280.32126	258.8529	108.849075
	147	294.0588	259.56305	112.38191
	148	299.19424	257.779	113.917305
	149	302.35684	256.31775	115.385544
	150	307.29437	254.25417	116.590454
	151	313.54	251.313	118.773506
	152	315.01633	250.81956	119.45163
	153	315.77032	250.57497	120.00246
	154	315.11685	250.54413	119.8256
	155	309.96045	252.05927	119.48462
	156	306.39188	253.79459	118.98923
	157	301.29666	254.77008	118.37813
	158	297.5604	253.1377	117.681465
	159	289.81573	250.69415	116.776184

Effects	3D Point Control #7	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	0	164.48303	112.604065	111.067535
	1	168.84283	108.95749	111.6233
	2	179.61176	103.91054	113.226006
	3	186.643	100.45264	114.04084
	4	193.99005	97.4485	114.45098
	5	200.73773	96.03487	115.0408
	6	212.3569	95.37656	116.26799
	7	216.77142	95.07051	116.66601
	8	220.14087	94.985886	116.9127
	9	222.13132	96.6535	117.18054
	10	223.43405	96.533646	117.26441
	11	222.83713	96.05911	117.12538
	12	221.39331	96.10814	116.8118
	13	218.8418	95.52132	116.36128
	14	211.65863	95.64334	115.613976
	15	206.988	96.23581	115.008415
	16	201.76266	98.36119	114.531265
	17	194.95406	101.077545	113.88777
	18	181.08488	109.17407	112.28738
	19	174.68956	111.82262	111.58199
	20	168.50339	114.436005	110.55046
	21	162.78629	117.16441	109.61677
	22	154.55911	120.80478	108.46628
	23	152.24844	122.24078	108.08981
	24	149.76218	122.77282	107.72873
	25	148.635	122.65359	107.50395
	26	147.01672	122.359024	107.41312
	27	145.73454	122.19675	107.514084
	28	145.87563	120.37937	107.75225
	29	146.37895	118.88857	107.97287
	30	147.42033	116.33289	108.22305
	31	150.28574	110.16376	109.3438
	32	154.10674	106.97757	110.31153
	33	158.87025	105.44978	111.27318
	34	164.65547	104.25581	112.25165
	35	175.59558	100.68167	114.18848
	36	181.23608	99.248276	115.15316
	37	186.90958	98.70822	116.42865
	38	196.23407	97.553925	118.14115
	39	199.41693	97.08841	118.61634
	40	202.1958	95.891785	118.909134
	41	204.1826	93.33156	118.93846
	42	204.58643	93.29938	118.62318
	43	203.84177	92.72116	118.444214
	44	202.16296	93.35512	118.182686
	45	199.76923	94.26051	117.90378
	46	196.5086	95.81641	117.54646
	47	187.15173	98.982834	115.52052
	48	181.96439	99.96512	114.63784
	49	176.67844	102.28935	113.705
	50	165.29555	108.072525	111.68031
	51	159.88577	111.299164	110.3387
	52	155.81569	115.4469	109.17365
	53	152.60754	118.769646	108.01182
	54	148.98714	125.18066	106.40047
	55	147.80653	126.93121	105.76702
	56	146.75385	127.88418	105.42815
	57	146.45772	128.49316	105.24303
	58	146.60303	129.09018	105.15189
	59	147.49301	127.67302	105.113914
	60	148.21402	126.29878	105.09296
	61	149.2636	124.403854	105.11939
	62	150.5579	122.424286	105.30505
	63	154.73167	117.09131	105.91142
	64	157.07658	113.94583	106.67666
	65	160.28363	111.89839	107.442535
	66	168.56815	104.20073	109.39872
	67	174.44043	101.06477	110.666725
	68	180.15298	99.58588	111.7303
	69	186.95695	97.705536	113.228
	70	192.70502	96.595856	114.55333
	71	201.8356	94.203766	115.85443
	72	204.73862	93.48384	116.35237
	73	206.2313	92.593765	116.6736
	74	206.9824	91.53354	116.7079
	75	205.88962	92.395645	117.100105
	76	204.79517	93.15195	117.21157
	77	202.96283	93.16884	117.23692
	78	196.89491	93.32387	116.860405
	79	192.91528	94.148605	116.53692
	80	187.9542	95.93768	116.34286
	81	182.21576	101.07947	116.23315
	82	176.28674	104.90071	115.46495
	83	163.59985	110.782166	112.980286
	84	157.64746	113.82789	111.81299
	85	153.15843	117.940544	110.52964
	86	149.87152	122.15466	109.448074
	87	148.88075	131.34158	107.80625
	88	148.97018	131.90234	107.10411
	89	149.41505	130.71727	106.49065
	90	150.08327	129.81311	106.163826
	91	151.81978	125.47783	105.50972
	92	152.85799	122.617096	105.32683
	93	153.5923	119.10338	105.23217
	94	153.87407	114.34708	105.45699
	95	158.29968	108.425186	106.16232
	96	160.66826	105.084656	106.61829
	97	163.17139	101.74211	107.1455
	98	165.4823	98.64017	107.83303
	99	171.90677	92.776825	109.77018
	100	175.37967	93.75461	110.84683
	101	179.23325	92.58728	111.66946
	102	181.99188	91.52838	112.387634
	103	185.22215	89.8407	112.998375
	104	185.43134	90.21762	113.309395
	105	184.75912	91.66283	113.66441
	106	183.36784	93.36606	113.87009
	107	179.8448	96.13695	114.59209
	108	176.75076	97.545105	114.46561
	109	172.73811	99.24736	114.09609
	110	167.56874	100.47882	113.71534
	111	155.61406	105.987625	112.73477
	112	149.55789	111.92874	111.6428
	113	144.01424	118.167046	110.4872
	114	139.43108	123.023285	108.954216
	115	134.6045	131.59212	106.2108
	116	133.78995	135.10205	105.1095
	117	133.23792	136.54834	104.26327
	118	133.06372	137.31229	103.57922
	119	133.77124	136.78795	102.66409
	120	134.41478	135.04147	102.38349
	121	134.8889	132.85489	102.01338
	122	134.73325	129.02283	101.71172
	123	136.82475	122.447975	101.40466
	124	138.40666	119.53536	101.48791
	125	140.5152	116.8179	101.679016
	126	142.94815	113.79421	101.94177
	127	148.07216	106.67328	103.13602
	128	150.78831	103.79022	103.95398
	129	153.03558	100.27197	104.680016
	130	155.6549	96.64276	105.37024
	131	161.92299	89.894516	107.24194
	132	165.54349	87.62761	108.287476
	133	169.171	85.71838	109.07478
	134	172.44785	83.7296	109.93899
	135	179.77994	83.09845	111.57892
	136	182.62444	83.946686	112.25331
	137	185.90346	83.83206	112.90436
	138	188.26169	84.83804	113.65837
	139	191.56674	85.7688	114.70636
	140	192.81613	85.70079	115.07462
	141	194.1556	85.8801	115.265526
	142	194.5494	87.436554	115.336945
	143	195.02454	88.97058	115.60209
	144	194.93288	89.77704	115.75084
	145	194.66833	90.3611	115.89288
	146	194.25183	90.74182	115.71275
	147	193.24257	91.17857	115.60595
	148	192.63396	91.19183	115.62362
	149	191.9147	91.09265	115.57053
	150	191.26884	91.093094	115.50859
	151	190.34625	89.68532	115.35559
	152	189.69328	89.53209	115.169106
	153	188.9531	89.724655	114.98436
	154	188.58716	90.046326	114.72861
	155	187.56442	91.1521	114.1133
	156	187.97034	91.155	113.74018
	157	188.24013	91.60564	113.355804
	158	188.43051	90.61636	113.01929
	159	188.32054	90.22031	112.29144

Effects	3D Point Control #8	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	0	111.1082	150.33917	113.110985
	1	112.40427	142.33554	113.72044
	2	124.40134	123.67555	115.44046
	3	133.78337	114.49058	116.90816
	4	143.9223	109.8714	119.05089
	5	151.568	107.20154	120.73014
	6	163.4562	108.92308	124.46424
	7	169.21724	107.00392	125.13282
	8	174.74176	104.53749	125.216805
	9	178.06729	107.36485	125.758385
	10	178.54123	111.08275	125.63949
	11	177.29613	114.07539	125.12001
	12	175.91582	115.97046	124.110054
	13	174.47014	116.341675	122.67973
	14	168.02171	124.91106	120.355965
	15	162.7692	132.46646	119.205605
	16	157.82803	140.919	118.08983
	17	153.15231	149.33899	116.95688
	18	142.39851	168.33968	114.89801
	19	138.99072	174.29202	114.09638
	20	135.66762	179.29317	113.28464
	21	132.77359	184.02762	112.7705
	22	128.35016	189.73103	112.149025
	23	127.07623	191.7307	111.87757
	24	125.23447	193.07379	111.638596
	25	123.19951	194.75197	111.46796
	26	121.16765	195.09598	111.592064
	27	120.38231	194.34471	111.72092
	28	120.21622	191.37006	111.989006
	29	120.48413	186.39038	112.24623
	30	120.18933	181.2888	112.703285
	31	120.22656	173.96643	113.734856
	32	120.30441	168.64943	114.25728
	33	121.495316	161.40825	114.65405
	34	124.55939	153.2073	115.502075
	35	132.09715	132.52722	117.42908
	36	137.49606	122.47962	118.72473
	37	143.05368	112.433624	120.23567
	38	153.40219	99.71866	122.727646
	39	158.11958	93.70607	123.74234
	40	162.63109	88.42636	124.52435
	41	165.72356	87.592834	124.96334
	42	168.37613	93.29726	126.47905
	43	168.59738	100.02249	127.08944
	44	166.8389	104.995605	127.14467
	45	166.14214	109.783295	126.57473
	46	164.8815	116.567444	125.91551
	47	160.20795	132.26425	123.62702
	48	155.75822	142.43	122.1979
	49	151.82372	148.9781	120.5199
	50	142.69006	165.27338	117.02972
	51	139.03352	174.49213	115.444885
	52	135.53787	183.57724	114.17908
	53	132.6203	191.21783	112.92125
	54	131.24016	201.00006	111.05205
	55	131.1037	204.11462	110.4501
	56	132.43787	206.00507	109.90027
	57	134.32043	207.27287	109.799934
	58	135.31108	207.76428	109.69984
	59	135.75406	206.36836	109.60076
	60	135.76996	204.7091	109.60178
	61	134.00056	201.41675	109.627846
	62	131.45981	197.75346	109.81566
	63	128.86867	187.56184	110.5355
	64	127.61456	180.34045	111.04177
	65	126.70953	170.06593	111.63095
	66	129.637	148.92853	113.56445
	67	131.74815	137.25137	114.632225
	68	137.42322	122.00077	116.32493
	69	144.7195	111.37921	117.85852
	70	153.80688	104.16409	119.82312
	71	169.12437	90.462204	122.958466
	72	175.6348	84.50525	124.40319
	73	179.80429	87.56761	126.29924
	74	180.23196	87.85797	126.79812
	75	179.25009	96.69176	127.82252
	76	178.49667	104.223145	128.26128
	77	176.57071	112.910355	127.98201
	78	174.1266	131.2999	126.760185
	79	173.44662	138.54538	125.812744
	80	172.27887	144.75262	124.63917
	81	167.86775	151.54884	123.3837
	82	162.29073	159.94974	122.06014
	83	152.35645	177.0976	118.86772
	84	148.4421	185.56229	117.29179
	85	147.79784	189.0266	115.56083
	86	146.67262	195.999	114.468704
	87	144.72403	209.34235	112.55048
	88	144.12378	212.16612	111.71986
	89	144.3097	212.62262	110.95307
	90	144.32472	212.02466	110.34986
	91	139.89737	207.72513	109.6516
	92	137.20717	205.02527	109.33098
	93	132.76076	198.92682	109.09278
	94	128.30644	192.03384	108.935036
	95	116.874115	171.66428	108.713684
	96	113.09581	161.31445	108.95793
	97	109.02928	146.31845	109.392784
	98	108.698	131.59332	110.00992
	99	113.57732	108.69679	112.377716
	100	121.03053	101.24701	113.68877
	101	129.95206	96.78993	115.47159
	102	139.44238	96.468216	117.40142
	103	152.02321	104.634445	121.22029
	104	156.34962	110.34909	122.85485
	105	159.95872	117.099884	123.84756
	106	162.75964	123.19014	123.96861
	107	160.58679	134.40616	123.64619
	108	158.68076	140.20969	123.14585
	109	156.6324	145.8311	122.52196
	110	152.4268	151.7726	121.66525
	111	143.9791	167.39856	119.427765
	112	138.325	176.3065	118.21451
	113	133.51938	184.80562	116.80211
	114	129.28197	192.49751	115.360435
	115	127.18919	203.26057	112.20294
	116	127.57262	209.48077	111.11245
	117	129.02756	214.75096	110.14752
	118	128.97972	217.9236	109.49141
	119	129.44507	216.9523	108.53039
	120	128.24556	214.53012	107.9163
	121	125.190094	211.09161	107.286514
	122	122.927536	207.44531	106.877266
	123	118.29094	199.33078	106.14194
	124	116.62561	195.68315	105.99723
	125	114.310745	192.51129	105.92365
	126	113.184265	189.94806	106.112114
	127	110.90323	178.62749	106.9767
	128	109.308044	174.35161	107.655014
	129	108.85509	168.841	108.22412
	130	108.166016	162.61758	108.93681
	131	108.13974	151.80466	110.41213
	132	109.64987	145.84167	111.27059
	133	114.34909	139.70422	112.38026
	134	117.74312	135.63805	113.3336
	135	126.00845	130.66667	115.01199
	136	131.55307	132.92221	116.25359
	137	137.34816	133.82637	117.20083
	138	142.14124	134.18707	117.9968
	139	151.97563	138.12003	119.746635
	140	154.54881	140.42615	120.27355
	141	157.19992	141.64862	120.76138
	142	159.11252	144.02692	121.00679
	143	162.14954	147.4834	121.389404
	144	162.90567	148.24997	121.344925
	145	163.20139	148.88843	121.348526
	146	163.62373	149.32996	121.199585
	147	161.56136	149.69012	120.888245
	148	161.108	150.14659	120.57105
	149	159.37726	150.01236	120.08635
	150	157.48534	149.87956	119.44342
	151	156.15004	149.84396	118.33607
	152	155.5587	149.52528	117.743614
	153	155.01234	149.4591	117.097595
	154	153.76707	149.21753	116.3504
	155	153.0936	149.18488	115.03887
	156	152.79898	149.02391	114.470055
	157	152.96558	148.70496	113.88792
	158	153.04347	148.20306	113.343636
	159	150.35204	148.70746	112.61245

Effects	3D Point Control #9	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	0	113.40669	221.65923	110.72021
	1	114.91278	212.60341	110.98219
	2	121.79669	188.05307	111.6598
	3	128.49739	173.41658	111.49283
	4	135.28596	158.10153	111.53018
	5	143.15154	145.49213	111.513504
	6	160.87282	124.46506	112.126564
	7	168.82262	116.282295	112.109116
	8	175.32341	112.756454	112.03587
	9	179.21918	113.204865	112.30924
	10	179.53026	122.26577	112.544075
	11	177.32805	129.95708	112.564156
	12	172.86337	138.5734	112.29231
	13	166.01219	149.20071	112.28616
	14	152.04053	173.8269	112.172905
	15	146.30272	188.5962	111.97997
	16	139.34636	202.99977	112.04664
	17	133.21844	216.33289	112.40932
	18	120.850555	242.51738	112.93843
	19	116.185	250.39706	113.187935
	20	113.37387	257.07944	113.386444
	21	112.957825	264.03403	113.371445
	22	110.37225	271.24814	113.06261
	23	110.924164	273.1733	112.918686
	24	109.95409	274.56296	112.60266
	25	112.65079	276.40167	112.91991
	26	116.71129	276.6187	113.284706
	27	119.23123	275.56274	113.280014
	28	122.977936	272.0095	113.37819
	29	124.94943	266.4337	113.2328
	30	126.08063	259.70905	113.16352
	31	128.93071	248.79309	113.50877
	32	128.72455	241.5675	113.56864
	33	130.86537	232.27878	113.294014
	34	131.99977	222.65378	113.20008
	35	133.87161	196.64577	113.17219
	36	136.28325	182.01193	113.28045
	37	138.8009	166.51788	113.53487
	38	142.5693	143.9092	114.39815
	39	147.10388	136.19359	115.08385
	40	150.34874	130.30168	115.548004
	41	153.31303	126.75314	115.9755
	42	157.90034	126.53665	116.41547
	43	159.52621	129.31189	116.485214
	44	160.47552	134.49304	116.42648
	45	159.18541	143.19324	116.32029
	46	155.9401	152.76613	116.13746
	47	151.17622	179.78032	115.2518
	48	147.34525	196.11247	114.58821
	49	145.31367	207.14365	113.950874
	50	137.81	232.84909	112.61484
	51	134.82013	245.44765	111.942505
	52	131.9486	257.60638	111.375
	53	130.55792	268.08887	110.95076
	54	128.2137	280.84726	109.898315
	55	128.88199	284.75513	109.459236
	56	130.36276	286.6633	109.11101
	57	133.99725	287.88235	108.7578
	58	137.77771	288.15927	108.73949
	59	146.9097	285.22513	108.90051
	60	150.58191	282.4334	109.07773
	61	153.2102	277.95166	109.4062
	62	155.2468	272.46124	110.07023
	63	155.59695	259.24887	110.91692
	64	154.52835	250.76382	111.37079
	65	153.73932	239.52937	112.21273
	66	149.97356	218.21306	112.92734
	67	149.1486	204.74815	112.89944
	68	147.78964	186.39598	113.076996
	69	145.929	171.45512	112.73713
	70	144.91211	156.98805	112.76557
	71	144.96637	128.44864	114.21795
	72	146.42879	115.340645	114.52273
	73	148.18056	105.417206	114.82153
	74	149.13423	98.88426	114.740395
	75	150.49619	92.930115	114.64958
	76	149.9905	96.24129	114.73003
	77	148.08763	101.45494	114.35971
	78	140.27179	122.159546	113.52643
	79	135.29698	136.75394	112.8842
	80	130.35316	154.62518	112.579346
	81	125.133026	175.51878	112.32841
	82	119.55527	194.5492	111.91339
	83	112.313614	230.50938	110.73901
	84	111.68056	246.87415	109.97827
	85	116.5235	257.76236	110.395325
	86	120.22952	269.54755	110.047485
	87	130.31473	290.29108	109.69155
	88	140.62775	294.22928	110.039185
	89	147.62347	295.02838	110.09253
	90	153.1934	293.45465	110.91298
	91	155.96027	286.30148	112.109375
	92	156.42444	280.74216	113.29342
	93	155.84445	272.77426	113.943634
	94	152.30533	266.58148	113.556274
	95	144.1374	245.38156	113.62472
	96	138.0104	236.5233	112.988785
	97	131.68474	222.3863	111.94997
	98	123.1151	207.29305	110.75616
	99	109.291	177.73022	109.35855
	100	106.30611	163.25195	109.22742
	101	103.32875	148.75096	109.18371
	102	101.769135	133.42564	109.19806
	103	101.982056	107.77855	110.40117
	104	102.98241	99.47888	111.50044
	105	105.61951	94.47864	112.33438
	106	105.97139	92.436874	113.41957
	107	100.61835	100.85161	114.17224
	108	95.250854	110.431564	113.92987
	109	89.802475	124.29827	113.35865
	110	83.90535	141.84535	112.48688
	111	74.63817	183.83548	111.11015
	112	71.013794	205.46973	110.04343
	113	71.349106	227.9421	109.32537
	114	79.83255	250.90236	109.160995
	115	108.737335	280.47992	109.73737
	116	122.47826	290.75848	109.702095
	117	136.58253	296.3149	110.292015
	118	148.88942	297.25128	110.966896
	119	168.29485	289.3443	111.235115
	120	173.19684	283.16885	111.32064
	121	175.34933	276.1559	111.16383
	122	173.7422	271.69934	111.221985
	123	167.71577	262.76752	111.63618
	124	162.0871	261.1315	111.70044
	125	155.05994	260.228	111.64917
	126	147.5179	259.6826	111.81359
	127	122.49831	254.88422	109.82096
	128	109.246185	251.49092	108.962845
	129	96.42775	244.30902	107.63352
	130	85.057465	235.0889	106.648544
	131	65.55351	213.88608	105.32137
	132	59.18161	200.67831	105.233505
	133	55.427887	183.50435	105.398026
	134	52.362976	170.09595	105.50611
	135	53.1969	147.90466	106.509995
	136	56.483734	138.32733	107.23952
	137	62.22171	132.69421	108.13039
	138	67.25084	130.05591	108.7815
	139	78.076416	131.3522	110.58882
	140	79.63234	133.6275	111.47219
	141	82.472855	137.77322	112.1835
	142	83.95833	142.99287	113.02094
	143	87.53508	150.17209	114.01013
	144	88.415054	151.23906	114.356186
	145	88.85071	151.82794	114.45791
	146	89.30737	149.96622	114.73311
	147	86.59332	143.57486	114.39542
	148	86.38272	140.72568	113.9445
	149	84.5271	137.44968	113.61722
	150	82.24715	135.20177	112.97536
	151	80.543304	131.41461	111.45711
	152	79.69307	130.53928	110.76305
	153	79.15491	129.47902	109.76662
	154	77.732254	129.37405	108.52848
	155	78.39722	130.38574	105.5874
	156	79.65619	132.4891	104.12313
	157	82.477356	135.86996	102.6719
	158	87.74373	138.99834	101.18993
	159	111.11325	148.77954	98.83343

Effects	3D Point Control #10	3D Point #2
	Frame	X pixels	Y pixels	Z pixels
	0	231.39722	202.70122	130.54909
	1	232.5701	204.30055	130.20457
	2	235.0566	209.46411	129.52534
	3	236.68304	209.78317	129.52611
	4	238.58179	208.67429	129.81226
	5	240.14001	209.80385	129.81258
	6	244.7415	212.60643	129.76308
	7	246.40762	213.6488	129.61064
	8	247.926	214.2635	129.57286
	9	249.44418	216.09659	129.60066
	10	250.80505	216.1798	129.55482
	11	251.87326	215.28647	129.57188
	12	252.79428	214.2976	129.68945
	13	253.4982	212.24081	129.82591
	14	252.33919	210.44084	129.59325
	15	252.00009	208.61136	129.68947
	16	250.41238	208.48012	129.73228
	17	248.53986	207.7761	129.8021
	18	242.74545	207.54843	129.92534
	19	238.96786	207.49213	129.7745
	20	234.6972	205.66405	129.82889
	21	231.02484	202.95712	129.98465
	22	224.69507	200.73851	129.97433
	23	222.20831	200.29323	130.00623
	24	219.79845	199.18843	129.98865
	25	217.76059	197.866	130.10103
	26	215.38904	197.0073	130.22609
	27	215.05264	197.827	130.1085
	28	214.68478	198.89828	129.96939
	29	214.71259	199.782	129.85796
	30	215.08441	199.82497	129.75049
	31	216.31424	202.0351	129.32695
	32	219.75378	203.9686	128.952
	33	223.17911	205.03629	129.13838
	34	227.59708	206.4032	129.22923
	35	233.63162	207.72157	129.54529
	36	235.44067	208.75687	129.76189
	37	236.89825	211.84416	129.51723
	38	238.25607	214.84564	129.46068
	39	238.8775	215.31871	129.55919
	40	239.08118	215.16536	129.51036
	41	240.15015	213.3183	129.34764
	42	242.18045	212.46713	129.52802
	43	242.11423	211.81244	129.46338
	44	241.72943	212.0095	129.41565
	45	241.8737	212.33357	129.19553
	46	241.59302	212.90384	129.03963
	47	242.90292	209.55289	129.18054
	48	241.37045	208.33461	128.96233
	49	240.93164	207.28143	128.7523
	50	236.6015	205.38058	128.5986
	51	233.63191	202.712	128.76045
	52	230.74136	200.89957	128.93837
	53	227.56897	199.28758	128.90126
	54	221.99353	199.46767	128.716
	55	219.63876	198.66002	128.6507
	56	218.24207	198.16634	128.59566
	57	217.3598	197.93973	128.60173
	58	216.93085	198.11119	128.6215
	59	215.91568	197.87784	128.64366
	60	215.48663	197.2616	128.65268
	61	215.60489	196.33865	128.6626
	62	216.25839	196.62552	128.6202
	63	218.23355	197.92766	128.46805
	64	219.92398	200.76617	128.2348
	65	221.46793	203.23279	128.18683
	66	226.30984	205.6275	127.867065
	67	228.67432	207.07431	127.876816
	68	230.61142	209.1692	127.910545
	69	232.64377	212.14006	127.641594
	70	233.19528	214.60875	127.46398
	71	235.17688	215.40189	127.54515
	72	236.0654	215.66797	127.529945
	73	237.53175	215.3406	127.41921
	74	240.11801	214.0251	127.436325
	75	245.61072	214.30539	126.8326
